round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
371,0.3615,0.6805,447344080,0.004758,,,,,,,,,,,,,,,,
372,0.1000,0.6781,447344080,0.004749,,,,,,,,,,,,,,,,
373,0.1000,0.8388,447344080,0.004739,,,,,,,,,,,,,,,,
374,0.4636,0.6631,447344080,0.004730,,,,,,,,,,,,,,,,
375,0.4497,0.6466,447344080,0.004720,,,,,,,,,,,,,,,,
376,0.3818,0.5610,447344080,0.004711,,,,,,,,,,,,,,,,
377,0.5008,0.6882,447344080,0.004701,,,,,,,,,,,,,,,,
378,0.3569,0.7405,447344080,0.004692,,,,,,,,,,,,,,,,
379,0.4482,0.6467,447344080,0.004682,,,,,,,,,,,,,,,,
380,0.2188,0.8194,447344080,0.004673,,,,,,,,,,,,,,,,
381,0.5114,0.6627,447344080,0.004664,,,,,,,,,,,,,,,,
382,0.3823,0.7343,447344080,0.004654,,,,,,,,,,,,,,,,
383,0.4192,0.5997,447344080,0.004645,,,,,,,,,,,,,,,,
384,0.4601,0.7297,447344080,0.004636,,,,,,,,,,,,,,,,
385,0.4981,0.6596,447344080,0.004627,,,,,,,,,,,,,,,,
386,0.4514,0.6073,447344080,0.004617,,,,,,,,,,,,,,,,
387,0.4720,0.8355,447344080,0.004608,,,,,,,,,,,,,,,,
388,0.3570,0.6419,447344080,0.004599,,,,,,,,,,,,,,,,
389,0.2705,0.7213,447344080,0.004590,,,,,,,,,,,,,,,,
390,0.3681,0.5293,447344080,0.004580,,,,,,,,,,,,,,,,
391,0.3708,0.5983,447344080,0.004571,,,,,,,,,,,,,,,,
392,0.3768,0.4975,447344080,0.004562,,,,,,,,,,,,,,,,
393,0.4138,0.6930,447344080,0.004553,,,,,,,,,,,,,,,,
394,0.3953,0.4810,447344080,0.004544,,,,,,,,,,,,,,,,
395,0.4522,0.6355,447344080,0.004535,,,,,,,,,,,,,,,,
396,0.5224,0.5734,447344080,0.004526,,,,,,,,,,,,,,,,
397,0.1000,0.6602,447344080,0.004517,,,,,,,,,,,,,,,,
398,0.5368,0.9328,447344080,0.004508,,,,,,,,,,,,,,,,
399,0.1000,0.8464,447344080,0.004499,,,,,,,,,,,,,,,,
400,0.4093,0.5285,447344080,0.004490,,,,,,,,,,,,,,,,
401,0.4163,0.6544,447344080,0.004481,,,,,,,,,,,,,,,,
402,0.4192,0.8200,447344080,0.004472,,,,,,,,,,,,,,,,
403,0.1928,0.4932,447344080,0.004463,,,,,,,,,,,,,,,,
404,0.3996,0.7099,447344080,0.004454,,,,,,,,,,,,,,,,
405,0.3794,0.8484,447344080,0.004445,,,,,,,,,,,,,,,,
406,0.4634,0.7971,447344080,0.004436,,,,,,,,,,,,,,,,
407,0.1000,0.5854,447344080,0.004427,,,,,,,,,,,,,,,,
408,0.3699,0.6187,447344080,0.004418,,,,,,,,,,,,,,,,
409,0.3036,0.6351,447344080,0.004410,,,,,,,,,,,,,,,,
410,0.4456,0.6115,447344080,0.004401,,,,,,,,,,,,,,,,
411,0.3716,0.5911,447344080,0.004392,,,,,,,,,,,,,,,,
412,0.4539,0.5884,447344080,0.004383,,,,,,,,,,,,,,,,
413,0.4383,0.6781,447344080,0.004374,,,,,,,,,,,,,,,,
414,0.4193,0.5959,447344080,0.004366,,,,,,,,,,,,,,,,
415,0.1000,0.7533,447344080,0.004357,,,,,,,,,,,,,,,,
416,0.3967,0.3748,447344080,0.004348,,,,,,,,,,,,,,,,
417,0.4638,0.7132,447344080,0.004339,,,,,,,,,,,,,,,,
418,0.4653,0.5722,447344080,0.004331,,,,,,,,,,,,,,,,
419,0.1000,0.7808,447344080,0.004322,,,,,,,,,,,,,,,,
420,0.4510,0.8049,447344080,0.004313,,,,,,,,,,,,,,,,
421,0.4984,0.7063,447344080,0.004305,,,,,,,,,,,,,,,,
422,0.4035,0.5125,447344080,0.004296,,,,,,,,,,,,,,,,
423,0.3919,0.8607,447344080,0.004288,,,,,,,,,,,,,,,,
424,0.4254,0.6347,447344080,0.004279,,,,,,,,,,,,,,,,
425,0.3677,0.9200,447344080,0.004271,,,,,,,,,,,,,,,,
426,0.3754,0.6920,447344080,0.004262,,,,,,,,,,,,,,,,
427,0.4837,0.5854,447344080,0.004253,,,,,,,,,,,,,,,,
428,0.1000,0.8770,447344080,0.004245,,,,,,,,,,,,,,,,
429,0.4569,0.6255,447344080,0.004236,,,,,,,,,,,,,,,,
430,0.5358,0.7901,447344080,0.004228,,,,,,,,,,,,,,,,
431,0.2742,0.4596,447344080,0.004220,,,,,,,,,,,,,,,,
432,0.5005,0.5723,447344080,0.004211,,,,,,,,,,,,,,,,
433,0.4913,0.6637,447344080,0.004203,,,,,,,,,,,,,,,,
434,0.5388,0.5521,447344080,0.004194,,,,,,,,,,,,,,,,
435,0.4871,0.4529,447344080,0.004186,,,,,,,,,,,,,,,,
436,0.4957,0.7314,447344080,0.004177,,,,,,,,,,,,,,,,
437,0.3720,0.6379,447344080,0.004169,,,,,,,,,,,,,,,,
438,0.4537,0.7111,447344080,0.004161,,,,,,,,,,,,,,,,
439,0.3712,0.5674,447344080,0.004152,,,,,,,,,,,,,,,,
440,0.5203,0.6884,447344080,0.004144,,,,,,,,,,,,,,,,
441,0.4964,0.6266,447344080,0.004136,,,,,,,,,,,,,,,,
442,0.4015,0.6827,447344080,0.004128,,,,,,,,,,,,,,,,
443,0.4973,0.4819,447344080,0.004119,,,,,,,,,,,,,,,,
444,0.4939,0.5837,447344080,0.004111,,,,,,,,,,,,,,,,
445,0.5338,0.5506,447344080,0.004103,,,,,,,,,,,,,,,,
446,0.5421,0.6205,447344080,0.004095,,,,,,,,,,,,,,,,
447,0.5074,0.5304,447344080,0.004087,,,,,,,,,,,,,,,,
448,0.5489,0.6208,447344080,0.004078,,,,,,,,,,,,,,,,
449,0.3455,0.6459,447344080,0.004070,,,,,,,,,,,,,,,,
450,0.4007,0.5197,447344080,0.004062,,,,,,,,,,,,,,,,
451,0.3319,0.7012,447344080,0.004054,,,,,,,,,,,,,,,,
452,0.4528,0.5363,447344080,0.004046,,,,,,,,,,,,,,,,
453,0.5121,0.5050,447344080,0.004038,,,,,,,,,,,,,,,,
454,0.5165,0.4899,447344080,0.004030,,,,,,,,,,,,,,,,
455,0.5174,0.5761,447344080,0.004022,,,,,,,,,,,,,,,,
456,0.4377,0.6642,447344080,0.004014,,,,,,,,,,,,,,,,
457,0.4303,0.6095,447344080,0.004006,,,,,,,,,,,,,,,,
458,0.1000,0.7309,447344080,0.003997,,,,,,,,,,,,,,,,
459,0.5118,0.5175,447344080,0.003989,,,,,,,,,,,,,,,,
460,0.4089,0.6082,447344080,0.003982,,,,,,,,,,,,,,,,
461,0.4572,0.5267,447344080,0.003974,,,,,,,,,,,,,,,,
462,0.4311,0.5490,447344080,0.003966,,,,,,,,,,,,,,,,
463,0.5184,0.5541,447344080,0.003958,,,,,,,,,,,,,,,,
464,0.4630,0.6790,447344080,0.003950,,,,,,,,,,,,,,,,
465,0.5450,0.4931,447344080,0.003942,,,,,,,,,,,,,,,,
466,0.1000,0.6319,447344080,0.003934,,,,,,,,,,,,,,,,
467,0.5601,0.4642,447344080,0.003926,,,,,,,,,,,,,,,,
468,0.4764,0.4506,447344080,0.003918,,,,,,,,,,,,,,,,
469,0.4678,0.7542,447344080,0.003910,,,,,,,,,,,,,,,,
470,0.5593,0.5458,447344080,0.003903,,,,,,,,,,,,,,,,
471,0.4864,0.5583,447344080,0.003895,,,,,,,,,,,,,,,,
472,0.4099,0.6479,447344080,0.003887,,,,,,,,,,,,,,,,
473,0.5540,0.6578,447344080,0.003879,,,,,,,,,,,,,,,,
474,0.5349,0.5233,447344080,0.003871,,,,,,,,,,,,,,,,
475,0.4287,0.4385,447344080,0.003864,,,,,,,,,,,,,,,,
476,0.5497,0.6217,447344080,0.003856,,,,,,,,,,,,,,,,
477,0.3788,0.5915,447344080,0.003848,,,,,,,,,,,,,,,,
478,0.4684,0.5263,447344080,0.003841,,,,,,,,,,,,,,,,
479,0.1000,0.8909,447344080,0.003833,,,,,,,,,,,,,,,,
480,0.5849,0.6165,447344080,0.003825,,,,,,,,,,,,,,,,
481,0.4895,0.5529,447344080,0.003818,,,,,,,,,,,,,,,,
482,0.4987,0.6060,447344080,0.003810,,,,,,,,,,,,,,,,
483,0.5506,0.5048,447344080,0.003802,,,,,,,,,,,,,,,,
484,0.5388,0.5807,447344080,0.003795,,,,,,,,,,,,,,,,
485,0.5187,0.5747,447344080,0.003787,,,,,,,,,,,,,,,,
486,0.5641,0.4838,447344080,0.003780,,,,,,,,,,,,,,,,
487,0.5760,0.5339,447344080,0.003772,,,,,,,,,,,,,,,,
488,0.4484,0.5343,447344080,0.003764,,,,,,,,,,,,,,,,
489,0.5442,0.4736,447344080,0.003757,,,,,,,,,,,,,,,,
490,0.4006,0.4171,447344080,0.003749,,,,,,,,,,,,,,,,
491,0.4783,0.8629,447344080,0.003742,,,,,,,,,,,,,,,,
492,0.5013,0.6740,447344080,0.003734,,,,,,,,,,,,,,,,
493,0.5136,0.4974,447344080,0.003727,,,,,,,,,,,,,,,,
494,0.4167,0.5473,447344080,0.003720,,,,,,,,,,,,,,,,
495,0.5102,0.4893,447344080,0.003712,,,,,,,,,,,,,,,,
496,0.5443,0.5155,447344080,0.003705,,,,,,,,,,,,,,,,
497,0.4831,0.5290,447344080,0.003697,,,,,,,,,,,,,,,,
498,0.4751,0.5350,447344080,0.003690,,,,,,,,,,,,,,,,
499,0.5205,0.4969,447344080,0.003682,,,,,,,,,,,,,,,,
500,0.1000,0.7209,447344080,0.003675,,,,,,,,,,,,,,,,
501,0.5472,0.4024,447344080,0.003668,,,,,,,,,,,,,,,,
502,0.4893,0.5973,447344080,0.003660,,,,,,,,,,,,,,,,
503,0.4779,0.7345,447344080,0.003653,,,,,,,,,,,,,,,,
504,0.4529,0.5860,447344080,0.003646,,,,,,,,,,,,,,,,
505,0.5639,0.8451,447344080,0.003639,,,,,,,,,,,,,,,,
506,0.1000,0.5534,447344080,0.003631,,,,,,,,,,,,,,,,
507,0.4561,0.6340,447344080,0.003624,,,,,,,,,,,,,,,,
508,0.4930,0.5993,447344080,0.003617,,,,,,,,,,,,,,,,
509,0.5062,0.4767,447344080,0.003609,,,,,,,,,,,,,,,,
510,0.4755,0.5174,447344080,0.003602,,,,,,,,,,,,,,,,
511,0.1000,0.4381,447344080,0.003595,,,,,,,,,,,,,,,,
512,0.5897,0.5433,447344080,0.003588,,,,,,,,,,,,,,,,
513,0.4839,0.4638,447344080,0.003581,,,,,,,,,,,,,,,,
514,0.5411,0.6493,447344080,0.003574,,,,,,,,,,,,,,,,
515,0.5087,0.3985,447344080,0.003566,,,,,,,,,,,,,,,,
516,0.5006,0.6499,447344080,0.003559,,,,,,,,,,,,,,,,
517,0.5471,0.3471,447344080,0.003552,,,,,,,,,,,,,,,,
518,0.5362,0.4133,447344080,0.003545,,,,,,,,,,,,,,,,
519,0.5826,0.5534,447344080,0.003538,,,,,,,,,,,,,,,,
520,0.5095,0.4314,447344080,0.003531,,,,,,,,,,,,,,,,
521,0.5387,0.4806,447344080,0.003524,,,,,,,,,,,,,,,,
522,0.4470,0.4860,447344080,0.003517,,,,,,,,,,,,,,,,
523,0.5396,0.4881,447344080,0.003510,,,,,,,,,,,,,,,,
524,0.5181,0.5294,447344080,0.003503,,,,,,,,,,,,,,,,
525,0.4575,0.3992,447344080,0.003496,,,,,,,,,,,,,,,,
526,0.4920,0.6927,447344080,0.003489,,,,,,,,,,,,,,,,
527,0.5227,0.5554,447344080,0.003482,,,,,,,,,,,,,,,,
528,0.5980,0.5824,447344080,0.003475,,,,,,,,,,,,,,,,
529,0.5543,0.4616,447344080,0.003468,,,,,,,,,,,,,,,,
530,0.6194,0.4688,447344080,0.003461,,,,,,,,,,,,,,,,
531,0.5971,0.5507,447344080,0.003454,,,,,,,,,,,,,,,,
532,0.5481,0.3150,447344080,0.003447,,,,,,,,,,,,,,,,
533,0.6115,0.5144,447344080,0.003440,,,,,,,,,,,,,,,,
534,0.5845,0.5035,447344080,0.003433,,,,,,,,,,,,,,,,
535,0.5436,0.5327,447344080,0.003426,,,,,,,,,,,,,,,,
536,0.4922,0.5618,447344080,0.003420,,,,,,,,,,,,,,,,
537,0.5290,0.5701,447344080,0.003413,,,,,,,,,,,,,,,,
538,0.5448,0.6385,447344080,0.003406,,,,,,,,,,,,,,,,
539,0.5296,0.5748,447344080,0.003399,,,,,,,,,,,,,,,,
540,0.5622,0.6702,447344080,0.003392,,,,,,,,,,,,,,,,
541,0.5728,0.6603,447344080,0.003386,,,,,,,,,,,,,,,,
542,0.5914,0.3454,447344080,0.003379,,,,,,,,,,,,,,,,
543,0.5211,0.4787,447344080,0.003372,,,,,,,,,,,,,,,,
544,0.5346,0.5085,447344080,0.003365,,,,,,,,,,,,,,,,
545,0.5561,0.5948,447344080,0.003358,,,,,,,,,,,,,,,,
546,0.4822,0.5108,447344080,0.003352,,,,,,,,,,,,,,,,
547,0.5805,0.3308,447344080,0.003345,,,,,,,,,,,,,,,,
548,0.1000,0.5942,447344080,0.003338,,,,,,,,,,,,,,,,
549,0.5330,0.6095,447344080,0.003332,,,,,,,,,,,,,,,,
550,0.5894,0.4146,447344080,0.003325,,,,,,,,,,,,,,,,
551,0.5852,0.4348,447344080,0.003318,,,,,,,,,,,,,,,,
552,0.5895,0.6420,447344080,0.003312,,,,,,,,,,,,,,,,
553,0.6169,0.5154,447344080,0.003305,,,,,,,,,,,,,,,,
554,0.4929,0.5510,447344080,0.003299,,,,,,,,,,,,,,,,
555,0.6237,0.6409,447344080,0.003292,,,,,,,,,,,,,,,,
556,0.5749,0.3606,447344080,0.003285,,,,,,,,,,,,,,,,
557,0.4856,0.3429,447344080,0.003279,,,,,,,,,,,,,,,,
558,0.4867,0.5103,447344080,0.003272,,,,,,,,,,,,,,,,
559,0.5617,0.3900,447344080,0.003266,,,,,,,,,,,,,,,,
560,0.5539,0.3929,447344080,0.003259,,,,,,,,,,,,,,,,
561,0.5264,0.5504,447344080,0.003253,,,,,,,,,,,,,,,,
562,0.5791,0.4881,447344080,0.003246,,,,,,,,,,,,,,,,
563,0.4755,0.4664,447344080,0.003240,,,,,,,,,,,,,,,,
564,0.5965,0.6918,447344080,0.003233,,,,,,,,,,,,,,,,
565,0.5753,0.5526,447344080,0.003227,,,,,,,,,,,,,,,,
566,0.6362,0.4644,447344080,0.003220,,,,,,,,,,,,,,,,
567,0.1000,0.4073,447344080,0.003214,,,,,,,,,,,,,,,,
568,0.5172,0.4341,447344080,0.003207,,,,,,,,,,,,,,,,
569,0.5003,0.4030,447344080,0.003201,,,,,,,,,,,,,,,,
570,0.5566,0.7271,447344080,0.003195,,,,,,,,,,,,,,,,
571,0.5470,0.4271,447344080,0.003188,,,,,,,,,,,,,,,,
572,0.5624,0.4126,447344080,0.003182,,,,,,,,,,,,,,,,
573,0.5756,0.3982,447344080,0.003175,,,,,,,,,,,,,,,,
574,0.1000,0.4575,447344080,0.003169,,,,,,,,,,,,,,,,
575,0.4780,0.2938,447344080,0.003163,,,,,,,,,,,,,,,,
576,0.5502,0.4045,447344080,0.003156,,,,,,,,,,,,,,,,
577,0.5685,0.8538,447344080,0.003150,,,,,,,,,,,,,,,,
578,0.6210,0.3789,447344080,0.003144,,,,,,,,,,,,,,,,
579,0.6300,0.4055,447344080,0.003137,,,,,,,,,,,,,,,,
580,0.5823,0.4413,447344080,0.003131,,,,,,,,,,,,,,,,
581,0.5385,0.6116,447344080,0.003125,,,,,,,,,,,,,,,,
582,0.5918,0.3427,447344080,0.003119,,,,,,,,,,,,,,,,
583,0.5424,0.3673,447344080,0.003112,,,,,,,,,,,,,,,,
584,0.5554,0.4593,447344080,0.003106,,,,,,,,,,,,,,,,
585,0.5923,0.4170,447344080,0.003100,,,,,,,,,,,,,,,,
586,0.1000,0.4743,447344080,0.003094,,,,,,,,,,,,,,,,
587,0.6151,0.4516,447344080,0.003088,,,,,,,,,,,,,,,,
588,0.5759,0.3946,447344080,0.003081,,,,,,,,,,,,,,,,
589,0.4892,0.3719,447344080,0.003075,,,,,,,,,,,,,,,,
590,0.4998,0.4939,447344080,0.003069,,,,,,,,,,,,,,,,
591,0.5841,0.4469,447344080,0.003063,,,,,,,,,,,,,,,,
592,0.5735,0.4771,447344080,0.003057,,,,,,,,,,,,,,,,
593,0.5654,0.3383,447344080,0.003051,,,,,,,,,,,,,,,,
594,0.5717,0.4699,447344080,0.003045,,,,,,,,,,,,,,,,
595,0.5362,0.3422,447344080,0.003039,,,,,,,,,,,,,,,,
596,0.6040,0.4286,447344080,0.003033,,,,,,,,,,,,,,,,
597,0.6171,0.3747,447344080,0.003026,,,,,,,,,,,,,,,,
598,0.5242,0.4317,447344080,0.003020,,,,,,,,,,,,,,,,
599,0.6073,0.5813,447344080,0.003014,,,,,,,,,,,,,,,,
600,0.6498,0.4689,447344080,0.003008,,,,,,,,,,,,,,,,
601,0.5166,0.4728,447344080,0.003002,,,,,,,,,,,,,,,,
602,0.4170,0.5411,447344080,0.002996,,,,,,,,,,,,,,,,
603,0.6177,0.5162,447344080,0.002990,,,,,,,,,,,,,,,,
604,0.4635,0.3898,447344080,0.002984,,,,,,,,,,,,,,,,
605,0.6001,0.4107,447344080,0.002978,,,,,,,,,,,,,,,,
606,0.6314,0.4390,447344080,0.002972,,,,,,,,,,,,,,,,
607,0.5307,0.4312,447344080,0.002966,,,,,,,,,,,,,,,,
608,0.6208,0.3801,447344080,0.002961,,,,,,,,,,,,,,,,
609,0.6161,0.3599,447344080,0.002955,,,,,,,,,,,,,,,,
610,0.5223,0.4297,447344080,0.002949,,,,,,,,,,,,,,,,
611,0.5418,0.3625,447344080,0.002943,,,,,,,,,,,,,,,,
612,0.5187,0.3972,447344080,0.002937,,,,,,,,,,,,,,,,
613,0.6213,0.4322,447344080,0.002931,,,,,,,,,,,,,,,,
614,0.6278,0.3471,447344080,0.002925,,,,,,,,,,,,,,,,
615,0.6130,0.3823,447344080,0.002919,,,,,,,,,,,,,,,,
616,0.5696,0.5193,447344080,0.002913,,,,,,,,,,,,,,,,
617,0.5122,0.5140,447344080,0.002908,,,,,,,,,,,,,,,,
618,0.5088,0.5460,447344080,0.002902,,,,,,,,,,,,,,,,
619,0.5916,0.7438,447344080,0.002896,,,,,,,,,,,,,,,,
620,0.5825,0.2513,447344080,0.002890,,,,,,,,,,,,,,,,
621,0.5037,0.3947,447344080,0.002884,,,,,,,,,,,,,,,,
622,0.5637,0.3568,447344080,0.002879,,,,,,,,,,,,,,,,
623,0.4478,0.4754,447344080,0.002873,,,,,,,,,,,,,,,,
624,0.6202,0.3636,447344080,0.002867,,,,,,,,,,,,,,,,
625,0.6109,0.3126,447344080,0.002861,,,,,,,,,,,,,,,,
626,0.5794,0.5052,447344080,0.002856,,,,,,,,,,,,,,,,
627,0.6305,0.2876,447344080,0.002850,,,,,,,,,,,,,,,,
628,0.6426,0.3511,447344080,0.002844,,,,,,,,,,,,,,,,
629,0.6488,0.3923,447344080,0.002839,,,,,,,,,,,,,,,,
630,0.6428,0.2949,447344080,0.002833,,,,,,,,,,,,,,,,
631,0.4931,0.3034,447344080,0.002827,,,,,,,,,,,,,,,,
632,0.5721,0.4279,447344080,0.002822,,,,,,,,,,,,,,,,
633,0.5524,0.3578,447344080,0.002816,,,,,,,,,,,,,,,,
634,0.5262,0.5602,447344080,0.002810,,,,,,,,,,,,,,,,
635,0.6161,0.5200,447344080,0.002805,,,,,,,,,,,,,,,,
636,0.5805,0.4217,447344080,0.002799,,,,,,,,,,,,,,,,
637,0.5697,0.4210,447344080,0.002794,,,,,,,,,,,,,,,,
638,0.6072,0.4230,447344080,0.002788,,,,,,,,,,,,,,,,
639,0.5914,0.5861,447344080,0.002782,,,,,,,,,,,,,,,,
640,0.5199,0.5992,447344080,0.002777,,,,,,,,,,,,,,,,
641,0.5356,0.3184,447344080,0.002771,,,,,,,,,,,,,,,,
642,0.5262,0.3529,447344080,0.002766,,,,,,,,,,,,,,,,
643,0.5695,0.4198,447344080,0.002760,,,,,,,,,,,,,,,,
644,0.5982,0.5254,447344080,0.002755,,,,,,,,,,,,,,,,
645,0.5822,0.4862,447344080,0.002749,,,,,,,,,,,,,,,,
646,0.6154,0.5128,447344080,0.002744,,,,,,,,,,,,,,,,
647,0.6277,0.4225,447344080,0.002738,,,,,,,,,,,,,,,,
648,0.5648,0.3634,447344080,0.002733,,,,,,,,,,,,,,,,
649,0.6001,0.4883,447344080,0.002727,,,,,,,,,,,,,,,,
650,0.6222,0.5006,447344080,0.002722,,,,,,,,,,,,,,,,
651,0.5966,0.3541,447344080,0.002716,,,,,,,,,,,,,,,,
652,0.6434,0.3675,447344080,0.002711,,,,,,,,,,,,,,,,
653,0.6156,0.3033,447344080,0.002705,,,,,,,,,,,,,,,,
654,0.6733,0.4283,447344080,0.002700,,,,,,,,,,,,,,,,
655,0.5809,0.3650,447344080,0.002695,,,,,,,,,,,,,,,,
656,0.5970,0.4253,447344080,0.002689,,,,,,,,,,,,,,,,
657,0.5190,0.2913,447344080,0.002684,,,,,,,,,,,,,,,,
658,0.4881,0.4298,447344080,0.002679,,,,,,,,,,,,,,,,
659,0.6281,0.3249,447344080,0.002673,,,,,,,,,,,,,,,,
660,0.1000,0.5325,447344080,0.002668,,,,,,,,,,,,,,,,
661,0.6253,0.3576,447344080,0.002662,,,,,,,,,,,,,,,,
662,0.6637,0.4529,447344080,0.002657,,,,,,,,,,,,,,,,
663,0.6386,0.5022,447344080,0.002652,,,,,,,,,,,,,,,,
664,0.6115,0.3461,447344080,0.002647,,,,,,,,,,,,,,,,
665,0.5526,0.3444,447344080,0.002641,,,,,,,,,,,,,,,,
666,0.6289,0.5646,447344080,0.002636,,,,,,,,,,,,,,,,
667,0.6526,0.3313,447344080,0.002631,,,,,,,,,,,,,,,,
668,0.5514,0.4907,447344080,0.002625,,,,,,,,,,,,,,,,
669,0.6021,0.4372,447344080,0.002620,,,,,,,,,,,,,,,,
670,0.6621,0.3927,447344080,0.002615,,,,,,,,,,,,,,,,
671,0.6631,0.3550,447344080,0.002610,,,,,,,,,,,,,,,,
672,0.6684,0.4022,447344080,0.002604,,,,,,,,,,,,,,,,
673,0.6553,0.2581,447344080,0.002599,,,,,,,,,,,,,,,,
674,0.6702,0.3554,447344080,0.002594,,,,,,,,,,,,,,,,
675,0.6213,0.5908,447344080,0.002589,,,,,,,,,,,,,,,,
676,0.6140,0.3185,447344080,0.002584,,,,,,,,,,,,,,,,
677,0.6781,0.2957,447344080,0.002579,,,,,,,,,,,,,,,,
678,0.6004,0.4257,447344080,0.002573,,,,,,,,,,,,,,,,
679,0.5304,0.2133,447344080,0.002568,,,,,,,,,,,,,,,,
680,0.6629,0.3496,447344080,0.002563,,,,,,,,,,,,,,,,
681,0.6111,0.4318,447344080,0.002558,,,,,,,,,,,,,,,,
682,0.6647,0.2763,447344080,0.002553,,,,,,,,,,,,,,,,
683,0.6077,0.3150,447344080,0.002548,,,,,,,,,,,,,,,,
684,0.6001,0.4377,447344080,0.002543,,,,,,,,,,,,,,,,
685,0.6559,0.4110,447344080,0.002538,,,,,,,,,,,,,,,,
686,0.6605,0.3664,447344080,0.002533,,,,,,,,,,,,,,,,
687,0.5997,0.3136,447344080,0.002527,,,,,,,,,,,,,,,,
688,0.6364,0.3441,447344080,0.002522,,,,,,,,,,,,,,,,
689,0.6580,0.3653,447344080,0.002517,,,,,,,,,,,,,,,,
690,0.5774,0.3373,447344080,0.002512,,,,,,,,,,,,,,,,
691,0.5537,0.5610,447344080,0.002507,,,,,,,,,,,,,,,,
692,0.6264,0.4221,447344080,0.002502,,,,,,,,,,,,,,,,
693,0.6545,0.3048,447344080,0.002497,,,,,,,,,,,,,,,,
694,0.5168,0.4204,447344080,0.002492,,,,,,,,,,,,,,,,
695,0.5825,0.4171,447344080,0.002487,,,,,,,,,,,,,,,,
696,0.5876,0.2977,447344080,0.002482,,,,,,,,,,,,,,,,
697,0.6098,0.3910,447344080,0.002477,,,,,,,,,,,,,,,,
698,0.6758,0.3709,447344080,0.002472,,,,,,,,,,,,,,,,
699,0.6307,0.4796,447344080,0.002467,,,,,,,,,,,,,,,,
700,0.5644,0.3033,447344080,0.002463,,,,,,,,,,,,,,,,
701,0.6377,0.3341,447344080,0.002458,,,,,,,,,,,,,,,,
702,0.6153,0.4034,447344080,0.002453,,,,,,,,,,,,,,,,
703,0.5530,0.3333,447344080,0.002448,,,,,,,,,,,,,,,,
704,0.5195,0.4420,447344080,0.002443,,,,,,,,,,,,,,,,
705,0.6545,0.4066,447344080,0.002438,,,,,,,,,,,,,,,,
706,0.6189,0.4123,447344080,0.002433,,,,,,,,,,,,,,,,
707,0.6542,0.3421,447344080,0.002428,,,,,,,,,,,,,,,,
708,0.6358,0.2925,447344080,0.002423,,,,,,,,,,,,,,,,
709,0.6512,0.2850,447344080,0.002419,,,,,,,,,,,,,,,,
710,0.6771,0.3702,447344080,0.002414,,,,,,,,,,,,,,,,
711,0.6688,0.4276,447344080,0.002409,,,,,,,,,,,,,,,,
712,0.5843,0.3449,447344080,0.002404,,,,,,,,,,,,,,,,
713,0.5806,0.4428,447344080,0.002399,,,,,,,,,,,,,,,,
714,0.6297,0.2631,447344080,0.002394,,,,,,,,,,,,,,,,
715,0.5723,0.3999,447344080,0.002390,,,,,,,,,,,,,,,,
716,0.6718,0.4865,447344080,0.002385,,,,,,,,,,,,,,,,
717,0.5065,0.3814,447344080,0.002380,,,,,,,,,,,,,,,,
718,0.6680,0.3436,447344080,0.002375,,,,,,,,,,,,,,,,
719,0.6789,0.3655,447344080,0.002371,,,,,,,,,,,,,,,,
720,0.5952,0.2935,447344080,0.002366,,,,,,,,,,,,,,,,
721,0.6928,0.3900,447344080,0.002361,,,,,,,,,,,,,,,,
722,0.6557,0.4325,447344080,0.002356,,,,,,,,,,,,,,,,
723,0.6826,0.4576,447344080,0.002352,,,,,,,,,,,,,,,,
724,0.5557,0.3249,447344080,0.002347,,,,,,,,,,,,,,,,
725,0.6966,0.4340,447344080,0.002342,,,,,,,,,,,,,,,,
726,0.6309,0.4725,447344080,0.002338,,,,,,,,,,,,,,,,
727,0.5934,0.2661,447344080,0.002333,,,,,,,,,,,,,,,,
728,0.6487,0.3954,447344080,0.002328,,,,,,,,,,,,,,,,
729,0.6364,0.3236,447344080,0.002324,,,,,,,,,,,,,,,,
730,0.6676,0.3615,447344080,0.002319,,,,,,,,,,,,,,,,
731,0.6554,0.2102,447344080,0.002314,,,,,,,,,,,,,,,,
732,0.6586,0.2372,447344080,0.002310,,,,,,,,,,,,,,,,
733,0.6698,0.2247,447344080,0.002305,,,,,,,,,,,,,,,,
734,0.6609,0.2659,447344080,0.002300,,,,,,,,,,,,,,,,
735,0.5552,0.2719,447344080,0.002296,,,,,,,,,,,,,,,,
736,0.6591,0.4111,447344080,0.002291,,,,,,,,,,,,,,,,
737,0.6130,0.2388,447344080,0.002287,,,,,,,,,,,,,,,,
738,0.6706,0.4159,447344080,0.002282,,,,,,,,,,,,,,,,
739,0.6384,0.2488,447344080,0.002278,,,,,,,,,,,,,,,,
740,0.6611,0.3063,447344080,0.002273,,,,,,,,,,,,,,,,
741,0.6510,0.2832,447344080,0.002268,,,,,,,,,,,,,,,,
742,0.6802,0.2255,447344080,0.002264,,,,,,,,,,,,,,,,
743,0.6420,0.2733,447344080,0.002259,,,,,,,,,,,,,,,,
744,0.6302,0.3305,447344080,0.002255,,,,,,,,,,,,,,,,
745,0.5714,0.3566,447344080,0.002250,,,,,,,,,,,,,,,,
